id,Course,Year,Company_Name,Postal_Code,City,Country,Subject,Pay_Details,Student_id
,QFRM2,2016/2017,FINANSINVEST,0,ISTANBUL,TURKEY,"The internship will take part in Treasure divison of an investment bank (Finans Invest). The trainee will practise in the areas of; Liquidity management, Risk management, Fixed-income Securities, Financial drivatives (Forwards, futures, options).",0,90397449
,ING1,2016/2017,DATA SPARTAN,EC4M 7HX,LONDON,UNITED KINGDOM,Stage en Data. Assist the trading team with implementing any software or pricing models required.,2041.74,45521512
,ING3,2016/2017,NATIXIS LONDON BRANCH,EC4V 5ER,LONDON,UNITED KINGDOM,"- Assist sales to develop knowledge of clients ansd their needs, - Maintain awareness of all economic and Financial data, - Execute trades, - Assist sales to plan ans organise meetings, - Princing",0,46582492
,ING1,2016/2017,PYMMA,NW11 7TY,LONDON,UNITED KINGDOM,"Programming Intership. Big Data aggregation. OpenESB business process engine generatesa huge amount of event. On our largest Platform, more than 50 bilion of messages are generated every day. To aggregate this information and create understandable. views for the business, a complex and scalabe aggregation chain must be designed and implemented. Todays, big data tools such a as Kafka, Storm, Geode are able to meet the challenge. We require a clever and imaginative intern to help us in this task. It is a wonderful opportunity for the student interested in big data architecture and technology design. What you will do Learn and master OpenESB and its architecture, Become familiar with the Big Data tools, Design, develop and test connection between OpenESB and the Big Data Tools. Implemant, test and document your propositions.",500,19010480
,ING1,2016/2017,PHOENIX100,W1T 2DB,LONDON,UNITED KINGDOM,"Web developer. Building, creating and maintaining the Phoenix100 website.",500,61471356
,ING2,2016/2017,BNP PARIBAS LONDRES,0,LONDRES,UNITED KINGDOM,Soutien service informatique.,2600,28478173
,ING2,2016/2017,LPD AUTO WRECKING,0,IRWINDALE,UNITED STATES,Assistant Accounting. Helping the accounting service. Manage the asset of the corporation. Helping to optimize the stock.,0,95322232
,ING3,2016/2017,VINCI CONSTRUCTION SI - RUEIL MALMAISON,92851,RUEIL MALMAISON CEDEX,FRANCE,CONTRAT DE PROFESSIONALISATION - TITRE D'INGNIEUR SPCIALIT GNIE INFORMATIQUE,1466.62,80518863
,ING1,2016/2017,IFPEN,92852,RUEIL-MALMAISON,FRANCE,Application web pour l'analyse des donnes de production ptrolires. Contribuer au dveloppement d'un prototype d'application web d'analyse des donnes de production ptrolires. Il s'agira de : participer  la dfinition des tableaux de bord et les interactions utilisateurs possibles ; Tester et proposer un composant graphique adapt  l'architecture ; Appeler les services permettant de calculer les informations  afficher ; Construire les pages de prsentation et d'interaction de l'utilisateur. Langages de programmation Java/Javascript.,900,5212805
,ING2,2016/2017,BEARING POINT,92907,PARIS LA DEFENSE,FRANCE,"Vous vous spcialiserez sur l'une de nos thmatiques phares: Applications transformation, information management au program project management.",1380,17950595
,ING1,2016/2017,ASAP,95570,BOUFFEMONT,FRANCE,Projet d'interface IOT - Adaptation IOTA  nouveau capteurs.,0,15368940
,ING2,2016/2017,SAGEM DEFENSE SECURITE - ERAGNY SUR OISE,95610,ERAGNY SUR OISE,FRANCE,"Outil de pilotage de la validation d'un missile. L'objectif du stage est d'amliorer les outils de gestion d'une campagne de validation afin d'optimiser le pilotage et la traabilit des essais. En particulier, les travaux porteront sur le module de planification d'une campagne. Le stagiaire devra proposer des solutions permettant de rpondre aux besoins dfinis puis dvelopper et valider les nouvelles fonctionnalits d'une Base de Donnes sous Access.",1100,81523948
,ING1,2016/2017,GTP - CONSEIL,95680,MONTLIGNON,FRANCE,Dveloppement d'une plateforme documentaire WEB en PHP/JS/CSS visant  apporter une documentation aux utilisateurs du logiciel PL@N.net dvelopp par GTP-Conseil. Cette plateforme permettra la rdaction de documentations utilisateurs ainsi que leurs validations et leurs mises en ligne.,0,90797759
,ING1,2016/2017,COLUMBIA CENTER ON SUSTAINABLE INVESTMENT,10027,NEW YORK,US,Internship in downstream benefication. Axel will assist CCSi's research team on the topic of dowstream benefication of raw materials more specially. Axel will gather data on the factors of success of a downstream project.,0,18579144
,ING3,2016/2017,DAGOBA,0,HO CHI MINH CITY,VIET NAM,"Code web services. Participer au dveloppement de Dagob, une application Cloud crite en Ruby, Rails, JQuery, JS.",469,20178191
,ING1,2016/2017,VNU UNIVERSIT DES SCIENCES,10000,HANOI,VIETNAM,"Programmation - Le sujet de stage rserv  deux tudiant travaillant en groupe. Il s'agit d'abord d'tudier les modles et outils existant pour gnrer des descriptions en langage naturel des images et pour gnrer des images  partir de descriptions en langage naturel. Le travail  mener en suite est la collecte des images et leur descriptions gnres automatiquement par des outils. Une rvision manuelle est ncessaire afin d'avoir des descriptions correctes (probablement incompltes) des images. La tche suivante est de dvelopper un outil pour classifier des images obtenues suivant un ensemble dfini de critres, en vue d'alimenter un systme d'apprentissage pour la gnration d'images  partir de descriptions textuelles. La langue utilise pour les descriptions est principalement l'anglais. Les tudiants sont galement encourags  travailler sur les textes en franais.",0,20706950
,ING1,2016/2017,VNU UNIVERSIT DES SCIENCES,10000,HANOI,VIETNAM,"Programmation - Le sujet de stage est rserv  deux tudiants travaillant en groupe. Il s'agit d'abord d'tudier les modles et outils existant pour gnrer des descriptions en langage naturel des images et pour gnrer des images  partir de descriptions en langage naturel. Le travail  mener en suite est la collection des images et leur descriptions gnres automatiquement par des outils. Une rvision manuelle est ncessaire afin d'avoir des descriptions correctes (probablement incompltes) des images. La tche suivante est de dvelopper un outil pour classifier des images obtenues suivant un ensemble dfini de critres, en vue d'alimenter un systme d'apprentissage pour la gnration d'images  partir de descriptions textuelles. La langue utilise est principalement l'anglais. Les tudiants sont galement encourags de travailler sur les textes en franais.",0,95544662
,ING1,2016/2017,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF HANOI,100000,HANOI,VIETNAM,Programming internship. rice an R package for rice genomics analysis.,0,95987683
,ING1,2016/2017,UNIVERSITY OF SCIENCE AND TECHNOLOGY OF HANOI,100000,HANOI,VIETNAM,Programme internship - Geo-morphometric Landmark detection from insect wing images (iMorph).,0,81047074
,ING3,2016/2017,ATELIERS LAUMONIER,95690,NESLES LA VALLEE,FRANCE,"Dveloppement d'applications logicielles de systmes embarqus destins au march mdical. Analyse du cahier des charges, rdaction des spcifications techniques et fonctionnelles, dveloppement des applications sous Linux et/ou Windows, accompagnement des phases de test et de mise en production",1200,14294078
,ING2,2016/2017,AUTOLIV ELECTRONIC,95800,CERGY SAINT CHRISTOPHE,FRANCE,"Cration d'un outil de gestion de mtrologie et d'un outil de gestion du parc d'tuves. Etude mtrologie, une base donnes ""Mtrologie"" et ""gestion du parc d'tuves"". Validation du systme complet, validation du systme.",967,13607054
,ING3,2016/2017,ENSEA,95800,CERGY,FRANCE,"Regression sur des graphes multicouches afin de predire l'apparition d'attributs. Algorithmes de recherche, de mesures sociales ainsi que d'algorithmes de dtections. Cration de graphes multicouches, laboration d'algorithmes de prediction d'attributs nodaux et optimisation de parcours des graphes.",0,48668017
,ING1,2016/2017,MAIRIE DE BEZONS,95870,BEZONS,FRANCE,"Oprations de dblocage et d'amliorations fonctionnelles sur diverses applications utilises dans le SI municipal. Technologies LAMP : PHP, SQL, Mysql; CSS, Ajax, bootstrap. Mise en place d'une plate forme de supervision base sur les outils Nagios - Nagvis - FusionInventory.",0,64425512
,ING2,2016/2017,WORLDLINE,95870,BEZONS,FRANCE,Mise en place d'une interface de back office montique et test des procdures jusqu'en recette client en vue d'une dmonstration client. tude de la livraison du soft dans les diffrents environnements.,1200,79493961
,ING2,2016/2017,CAPGEMINI TECHNOLOGY SERVICES - TOULOUSE,31036,TOULOUSE CEDEX 1,FRANCE,"Le projet se droule au sein d'un centre de service ddi aux activits du secteur de l'nergie. Le stagiaire sera en charge ; de dvelopper certains modules d'application en J2EE ; participer  l'assistance technique des phases d'intgration de la version majeure de l'application ; participer aux corrections des anomalies leves en recette utilisateurs ; participer aux dploiements de l'application sur les environnements de validation et de recette. Contexte applicatif : langages : Java (80%), PS-SQL (10%), autre (10%). Application J2EE (AS : Weblogic, OS : RHEL 5.5), BDD Oracle (OS : AIX), Quelques frameworks utiliss (JSP, GXT, -GWT), Batchs quotidiens.",1000,97079370
,ING2,2016/2017,TOTAL - PAU,64018,PAU CEDEX,FRANCE,"Etude comparative doutils de visualisation scientifique. Build / Installation de logiciels graphique scientifiques bass sur Python : PyQt, guiqwt, PyQtGraph, Paraview + plugins/script python. Tests, dveloppements adaptatifs (import de donnes, calcul), dveloppements dmonstrateurs (scripts python dans paraview), rdaction de manuel user, dmonstrations, accompagnement des mtiers sur l'utilisation de ces outils.",1000,33642877
,ING2,2016/2017,TOTAL - PAU,64018,PAU CEDEX,FRANCE,"Conception et dveloppement de Web services pour optimiser la ralisation des tudes gophysiques. Dans le cadre d'un outil de gestion des tudes englobant une GED, du SIG, des parties Planning et un partage des connaissances, proposer une solution d'accs unique  partir de l'analyse des besoins dj exprims. Btir et dvelopper des solutions d'aprs l'analyse dtaille de chacun des besoins te des interactions indispensables. Organiser par lots les diffrents besoins ainsi identifis et proposer un ordre d'implmentation ayant du sens, de la continuit en termes d'utilisation. En terme de conception, il sagira de : dfinir une stratgie de dveloppement, mettre en place progressivement lensemble des services attendus, observer et conduire le changement au plus prs par une adaptation, au final disposer de services communiquant entre eux. En termes de dveloppement : Planning : dfinir les types en fonction des cas dusage et facilitant une collaboration entre les diffrents acteurs : client, responsable dtude, coordonnateur dtude, hirarchie. Services principaux : relier aux diffrentes communauts techniques existantes, valoriser le savoir-faire, les retours dexprience des tudes, partager la connaissance entre pairs, en fonction de la technologie utilise, etc. Lier aux fonctions supports : HSE, contrat, archives patrimoniales. Suivi des tudes : organiser le flux hebdomadaire  destination des hirarchies avec les faits saillants correspondant, remonter linformation pertinente  destination du suivi budgtaire. Qualit des tudes : rpondre aux exigences demandes par le biais dindicateurs, adapter la solution pour amliorer la qualit par ladhsion des utilisateurs  la solution.",1000,41536764
,ING2,2016/2017,TOTAL - PAU,64018,PAU CEDEX,FRANCE,"Techniques de rconciliation de donnes textuelles. En rapport avec un programme de virtualisation de donnes (Data vitualization) lance par la branche EP de Total autour de l'outil OpenSource Teiid, le stagiaire devra tudier les techniques et outils permettant de rconcilier/apparier les donnes qui prsentent des htrognits d'une base de donnes  l'autre, principalement au niveau des identifiants et des libells. Parmi les solutions possibles (liste que le stagiaire devra complter) figurent : les outils de DQM (Data Quality Management), les outils ETL (Extra Transform Load), les algorithmes type Levenshtein, logique floue ... La mission du stagiaire sera de recenser les outils et algorithmes, les comparer puis les mettre en oeuvre sur des jeux de donnes de test.",1000,99575519
,ING2,2016/2017,AIR LIQUIDE SA - PARIS,75007,PARIS,FRANCE,"Charg de transformation reporting industriel - 1. Comprendre la flux de reporting actuel: - Collecte de donnes industrielles mondiales, - Prparation du reporting, - Analyse des KPIs, - Prparations des rapports - 2. Proposer des solutions de transformation: - Proposer un flux standard de collecte / stockage / utilisation des donnes, - Participer au dploiement mondial du nouveau process reporting, - Tester Google script pour l'automatisation d'import de donne, - Amliorer l'exprience utilisateur en la rendant plus interactive - 3. Dveloppement de la data visualisation: - Consultation des besoins utilisateurs de data visualisation, - Dveloppement de data visualisation",900,29943069
,ING2,2016/2017,TRADEMATIC,75008,PARIS,FRANCE,Software engineer. Assister les Software Engineers dans le suivi et dveloppement de l'outil d'aide  la dcision dans le dveloppement de l'API REST. Assurer la maintenance et l'volution des applications existantes. Dvelopper de nouvelles fonctionnalits. Participer  la vie d'une quipe R&D en trs forte croissance.,5.3,52974271
,ING3,2016/2017,XRAYS TRADING,75008,PARIS,FRANCE,CDI,0,28627838
,ING3,2016/2017,SWISSLIFE ASSURANCE ET PATRIMOINE,75008,PARIS,FRANCE,Etude et Statistique en Assurance au sein de la direction Techniques Produits Dommages. Reporting mensuel et analyse des rsultats de l'activit. Tarification. Construction de bas de donnes sous SAS. Participation aux travaux S2.,1200,69404476
,ING2,2016/2017,IMAKUMO,75014,PARIS,FRANCE,"Stagiaire Consultant Technique. Grer un projet en quipe, gagner en autonomie et en relationnel. Grer la relation avec le client, tre  l'coute tout en tant force de proposition et en dmontrant son expertise, recueillir les besoins exprims par le client. Raliser des spcifications fonctionnelles et techniques  partir de besoin exprims, utiliser sa capacit d'analyse pour trouver les solutions  appliquer. ITSM, formation sur la gestion des services informatiques. Manipuler l'outil ServiceNow, mettre en pratique les connaissances thoriques acquises sur l'ITSM. Pratiquer en HTML, CSS, Javascript et XML, apprendre  utiliser des Framework et outils prcis dans un contexte mtier particulier.",750,69366018
,ING3,2016/2017,INSERM,75014,PARIS,FRANCE,"DD: CONVENTION DAUPHINE Constitution de groupes homognes de malades en fonction de plusieurs critres. Analyse de donnes, clustering, modlisation d'optimisation multicritres.",0,11213614
,ING2,2016/2017,AMUNDI IT SERVICES,75015,PARIS,FRANCE,valuer les besoins de l'quipe reporting de la Direction des risques. Formaliser ces besoins afin d'tablir un feuillet de test pour dterminer le meilleur outil. Participer au choix de l'outil d'analyse et le mettre en place. Participer au dploiement de la solution. Produire un rapport d'analyse de l'outil et une documentation d'utilisation.,1500,69672970
,ING1,2016/2017,AMUNDI ASSET MANAGEMENT,75015,PARIS,FRANCE,"GESTION SMART BETA. L'quipe IT EDV est une quipe ""tudes et dveloppement"" compose de 12 personne travaillant en troite collaboration avec les quipes front office afin de dvelopper et maintenir des applications de suivi de fond, de pricing d'instruments complexes, de veilles concurrentielles et d'aide  la dcision. Dans ce cadre, et en collaboration avec votre matre de stage qui assurera votre formation, vous serez force de proposition et contribuerez sur les plans fonctionnels et techniques  la mise en place d'une librairie de calcul ddie  la gestion SmartBeta. Vous participerez au groupe de travail avec les grants spcialiss. Supervis par un ingnieur Quant, vous serez en charge de tout ou partie des dveloppements et de la recette technique.",600,86969175
,ING1,2016/2017,MYADDEDVALUE,75015,PARIS,FRANCE,Dveloppement web. Ils s'agit de raliser une plateforme web en utilisant le framework Django. La plateforme web comportera de nombreux composants (compte / paiement / droits / administration / API externe...). Vous serez donc en charge de certaines parties de la plateforme sous la supervision d'un chef de projet au sein d'une quipe pluri-disciplinaire.,0,32627313
,ING2,2016/2017,CRDIT AGRICOLE ASSURANCES SOLUTIONS,75015,PARIS,FRANCE,"L'objectif du stage est l'tude technique des rachats et la construction d'un modle de suivi dynamique des rachats de portefeuille Epargne de PREDICA. - Identification du primtre et des donnes ncessaires  l'tude, - Extraction des donnes provenant des systmes d'information grs sous SAS, - Documentation des tapes, des choix d'extraction, des mthodes de construction, - Construction du modle de suivi dynamique des rachats, - Restitution de la communication qui sera envoye priodiquement.",1400,54405767
,ING1,2016/2017,SPIE CITYNETWORKS,31128,PORTET SUR GARONNE,FRANCE,Mise en place d'une interface graphique permettant de faciliter l'accs aux utilisateurs du Systme d'Information Gographique dans le cadre de projets de conception FttH. Analyse de la BDD utilise. Analyse des problmatiques rencontres par les utilisateurs internes. Recherches de solutions d'optimisation du temps. Programmation PYTHON pour crer une interface graphique sur QGIS.,600,945159
,ING1,2016/2017,GB FINANCES,31180,LAUNAGUET,FRANCE,"PROGRAMMATION - Analyse et conception d'un trombinoscope et organigrammes au format web: - Analyse du besoin, - Pr maquette s'intgrant au site web, - Dveloppement d'une interface en HTML5, ou autres permettant de crer un Dashboard pour modification ultrieures.",554.4,53253206
,ING2,2016/2017,CEREMA SUD OUEST / DALETT,31400,TOULOUSE,FRANCE,"Le stage se droule au sein du Ple Applications satellitaires du Cerema qui a pour vocation le traitement d'images satellites pour des applications en lien avec la gestion du territoire. L'objectif du stage est de cartographier le trait de cte sur le dpartement des Landes  partir d'images satellites  trs haute rsolution spatiale avec un questionnement mthodologique sur les techniques de tldtection. Diffrentes mthodes seront testes  l'aide d'une chaine de traitement dveloppe en Python. Des dveloppements informatiques pourront tre raliss pour amliorer la chaine et une analyse des rsultats permettra d'identifier la meilleure mthode pour extraire le trait de cte sur ce territoire landais de manire semi-automatique, rapide et reproductible.",3.6,70909909
,ING2,2016/2017,TOTAL - PAU,64018,PAU CEDEX,FRANCE,Mise en place d'une base de donnes et prise en main / volution mission simulator. Dveloppement dun simulateur dacquisition sismique terrestre dont le but est la planification automatique des oprations et de fournir des outils de visualisation et daide  la dcision aux personnes sur site,1000,66009744
,ING3,2016/2017,TOTAL - PAU,64018,PAU CEDEX,FRANCE,Dveloppement en C++ d'un logiciel de simulation de fluides thermodynamiques. Evaluation et dveloppement d'une stratgie de mise en place d'une scurit sur le logiciel BEST.,1250,5625235
,ING3,2016/2017,TOTAL - PAU,64018,PAU CEDEX,FRANCE,Etude d'algorithme de deep learning de facis sismique. Exploration de mthodes de deep learning. Analyse de donnes 3D. Reconnaissance d'images ou de parties d'images. Utilisation de rseaux de neurones.,1250,10891766
,ING1,2016/2017,STEF LOGISTIQUE SA,75008,PARIS,FRANCE,Programmation VBA. Accompagner la monte en performance du systme d'informations et plus particulirement sur les tches de reporting et le process budgtaire.,600,21649343
,ING1,2016/2017,ANAVIM ADVISORY,75008,PARIS,FRANCE,"Dveloppement et refonte d'un site web avec plusieurs technologies (JS, PHP, HTML, CSS). Anavim Advisory est une jeune socit immobilire innovante,  plusieurs produits en mode ""Startup"". Entreprise en phase de croissance et membre d'essec ventures, nos clients sont essentiellement des institutionnels. Dans le cadre de son dveloppement, nous recherchons un/une stagiaire en dveloppement web ASAP.",600,8148226
,ING1,2016/2017,SIKIWIS,75008,PARIS,FRANCE,"Dveloppement de site web + Gestion de projet. Projets de dveloppement, CSS, bases de donnes, IA, Gestion de projet.",560,66119661
,ING1,2016/2017,LE COMPTOIR DES LANGUES,75008,PARIS,FRANCE,"Dveloppement d'un site web en PHP avec MySQL. Dveloppement d'outils pdagogiques en coordination avec le directeur artistique. Dveloppement, intgration web (cross-plateforme/responsive design). Gestion de base de donnes clients. Travail en collaboration avec le service infographie.",608.4,14404810
,ING1,2016/2017,PUBLICIS CONSEIL,75008,PARIS,FRANCE,"Dveloppements BackEnd d'applications web (Java, Symfony2, JS, etc). Intgrer les quipes d'ingnieurs de dveloppement de Publicis Nurun pour collaborer  la ralisation de projets de gestion de contenus (CMS), de E commerces, de plateforme ""social marketing"" (ralisation d'application avance), intgration d'API Youtube, Google, Twitter, etc. Interfaage avec ERP, SAP + cration d'applications mobiles IOS, Android et windows bases autour des nouvelles technologies. Dans le cadre de ces projets, et en tant que stagiaire les objectifs sont : intgrer une quipe de dveloppement projet, travailler sur des phases de spcifications fonctionnelles et techniques, de conception, de maquettage, de modlisation de donnes, de dveloppement, voir de mise en place auprs du client. Rpondre aux besoins et problmatiques du client en terme de fonctionnalits mtiers et interfaage avec le systme d'information existant de l'entreprise. Travailler sur des architectures mises en oeuvre quotidiennement par Publicis Nurun : Architecutres internet / intranet, E business sur des plateformes Microsoft ou UNIX, en s'appuyant sur des serveurs d'applications PHP, JAVA ou .NET, et des bases de donnes SQL comme SQL Server ou Mysql. Travailler sur de l'intgration de solutions progicielles du march ou dveloppes en interne reposant sur les architectures cites prcdemment. Au quotidien, un chef de projet assure l'encadrement et le suivi de la production des livrables raliss. Des points d'avancement rguliers avec l'quipe permettent une synchronisation globale.",600,33981139
,ING1,2016/2017,CLAC DES DOIGTS,75008,PARIS,FRANCE,Dveloppement d'un site web. Participation au dveloppement du site web. Participation au dveloppement du chatbot. Participation  la semi-automatisation du traitement des demandes. Missions d'optimisation de l'API Clac. Relances automatises. Missions libres.,0,61066059
,ING2,2016/2017,SPORTS DECISIONS,75015,PARIS,FRANCE,"Assistant Product Manager - Analyse des demandes - Encadrant tout le processus de dveloppement de cette solution (encadrement des quipes de dveloppeurs). Evaluant le rsultat de ces dveloppements et en proposant des amliorations qui rpondront aux besoins des clubs. Participant  l'laboration de l'ensemble des processus et moyens pour maintenir notre solution oprationnelle: Mise en place du support/hotline, rdaction manuel utilisateur, etc. Personnaliser les nouvelles instances clients et  la reprise des donnes contractuelles des clubs de football (Logo, charte graphique, reprise des rsultats sportifs) Automatisant l'ensemble des processus de dveloppement (Gantt, Trello, tableaux de bord, ...) pour rpondre aux mieux aux attentes des clubs.",554.4,22910831
,ING2,2016/2017,FAIRWAY AI,75015,PARIS,FRANCE,Valorisation des actifs quins par approche machine Learning 1) Acquisition des donnes en lignes sur les ventes aux enchres des actifs quins et les rsultats de courses hippiques. 2) Dveloppement de modles de pricing pour les actifs quins par approche Machine Learning. 3) Construction de Dashboards et nouveaux KPIs pertinents pour la comprhension du march des actifs quins.,1480.27,40509266
,ING3,2016/2017,GALEA & ASSOCIES,75015,PARIS,FRANCE,DD: CONVENTION DAUPHINE Utilisation de mthodes stochastique en assurance non vie. Management rules et application  l'ORSA et au BGS. Conseil Mmoire,1500,30607605
,ING3,2016/2017,VIVERIS - TOULOUSE,31400,TOULOUSE,FRANCE,"Dveloppement logiciel Fullstack (RIA/ Java EE). Dans le cadre de l'volution de nos produits multimdia de communications nous souhaiter dvelopper de nouvelles fonctionnalits et de nouveaux outils offrant une forte interaction homme/machine. L'objectif du stage est de raliser des solutions logicielles bases sur les nouveaux standards de dveloppement web. Les travaux s'effectueront en collaboration avec les quipes techniques au sein de notre centre de services. Ce stage est ralis au sein de notre quipe logicielle produit avec une participation  chacune des tapes projet : recueil des contraintes et spcifications du besoin, veille technologique / conception de la solution, prototypage et industrialisation.",1000,19680015
,ING3,2016/2017,VIVERIS - TOULOUSE,31400,TOULOUSE,FRANCE,"Dans le cadre de l'utilisation d'une plateforme virtuelle interne, nous souhaitons dployer une solution de gestion de quotas et de monitoring afin de permettre une administration centralise et optimise de l'ensemble des ressources de notre cloud priv. Ce stage est ralis au sein de notre quipe d'intgration systme et rseau avec une participation  chacune des tapes projet : recueil des contraintes et spcifications du besoin, veille technologique / conception de la solution, prototypage et industrialisation.",1000,40527061
,ING3,2016/2017,VIVERIS - TOULOUSE,31400,TOULOUSE,FRANCE,"Dveloppement logiciel Fullstack (RIA/ Java EE). Dans le cadre de l'volution de nos produits multimdia de communications nous souhaiter dvelopper de nouvelles fonctionnalits et de nouveaux outils offrant une forte interaction homme/machine. L'objectif du stage est de raliser des solutions logicielles bases sur les nouveaux standards de dveloppement web. Les travaux s'effectueront en collaboration avec les quipes techniques au sein de notre centre de services. Ce stage est ralis au sein de notre quipe logicielle produit avec une participation  chacune des tapes projet : recueil des contraintes et spcifications du besoin, veille technologique / conception de la solution, prototypage et industrialisation.",1000,54344402
,ING3,2016/2017,AIRBUS DEFENCE & SPACE,31400,TOULOUSE,FRANCE,"ATM outils de simulation / tests - Effectuer un tat des lieux des moyens de simulation ODS utiliss (simulateurs, outils sur mesure, etc.) et des diffrents contextes (en route/approche, tests aux limites, performances IHM, etc.) - Etablir le cahier des charges pour interconnecter un simulateur d'environnement. - Avec l'quipe technique: * Dfinir la feuille de route des diffrents niveaux d'intgration ralisables et des volutions ncessaires * Raliser des volutions ncessaires sur le simulateur d'environnement en coordination avec l'quipe de dveloppement Airbus Defence & Space * Raliser l'intgration de cette suite de tests sur la plateforme technique * Rdiger la documentation oprationnelle et effectuer les prsentations aux quipes internes * Dresser un bilan et une feuille de route pour de futurs complments.",1100,88286359
,ING2,2016/2017,COLLECTE LOCALISATIONS SATELLITES,31520,RAMONVILLE SAINT AGNE,FRANCE,Intgration de donnes golocalises satellitaires dans une architecture bigdata. Prendre connaissance de l'organisation et du fonctionnement de CLS. Prendre connaissance de l'architecture BigData  CLS. Prendre connaissance du contexte mtier : donnes AIS et cas d'usage  CLS. Prparer les donnes ncessaires  l'apprentissage contraint. Prise en main de la librairie de deep learning TensorFlow. Utilisation de TensorFlow pour l'apprentissage du port de destination en fonction de la saisie manuelle.,610,96764186
,ING3,2016/2017,TOTAL - PAU,64018,PAU CEDEX,FRANCE,Contrat de professionnalisation - Titre d'ingnieur - Spcialit Gnie Mathmatique,1745.87,8679315
,ING3,2016/2017,TOTAL - PAU,64018,PAU CEDEX,FRANCE,Contrat de professionnalisation - Titre d'ingnieur - Spcialit Gnie Mathmatique,1745.87,39127714
,ING3,2016/2017,TOTAL - PAU,64018,PAU CEDEX,FRANCE,Contrat de professionnalisation - Titre d'ingnieur - Spcialit Gnie Mathmatique,1745.87,86869852
,ING3,2016/2017,TOTAL - PAU,64018,PAU CEDEX,FRANCE,Contrat de professionnalisation - Titre d'ingnieur - Spcialit Gnie Mathmatique,1745.87,36499928
,ING3,2016/2017,TOTAL - PAU,64018,PAU CEDEX,FRANCE,Contrat de professionnalisation - Titre d'ingnieur - Spcialit Gnie Informatique,1745.87,43859912
,ING1,2016/2017,NOTREPLU,64053,PAU CEDEX 9,FRANCE,Dveloppement d'un algorithme d'optimisation en Prolog. Premire mission : algorithme Prolog. Implmentation de fonctionnalits pour prolonger un algorithme existant (en Prolog) ; Rdaction de tests unitaires (en Prolog) afin d'amliorer la couverture en test du code existant et des nouvelles fonctionnalits ; Ecriture de processus de test de l'algorithme ; Documentation du code et/ou de l'applicatif. Seconde mission : analyse code PHP. Ralisation d'une tude d'un applicatif existant en PHP ; Rdaction d'un compte-rendu d'analyse de code.,529.2,63072432
,ING2,2016/2017,INTERACTIVE NETWORK TECHNOLOGIES (INT),64053,PAU CEDEX 9,FRANCE,"Rendu dans un client 100% Javascript, CSS et WebGL d'objets complexes : mesh 3D massifs ; Rendu volumique en Javascript de cubes de donnes.",850,82770329
,ING2,2016/2017,INTERACTIVE NETWORK TECHNOLOGIES (INT),64053,PAU CEDEX 9,FRANCE,Interactions avec une scne 3D ; Rendu WebGL d'objet complexe.,850,57755774
,ING2,2016/2017,INTERACTIVE NETWORK TECHNOLOGIES (INT),64053,PAU CEDEX 9,FRANCE,Etude et dveloppement autour de la plateforme Paraview ; Interactions avec une scne 3D ; Rendu WebGL d'objet complexe.,850,9543217
,ING1,2016/2017,C.F.E.B SISLEY,75008,PARIS,FRANCE,"Prparation du processus budget 2018. Travaux d'automatisation des trames. Travaux d'automatisation des trames et des tats de contrles  l'aide du dcisionnel (macros, rgles de calcul dans TM1, etc). Alimentation des trames et contrle des donnes avant mise  disposition. Travail sur les outils de contrle budgtaire des fonctions supports (tats responsables) avec pour objectif l'amlioration et la mise en oeuvre de TM1 Web en lien avec le projet de validation des cubes de donnes contrle budgtaire. Participation  diverses tches de la Direction Contrle de Gestion / Comptabilit.",0,27752620
,ING1,2016/2017,NECTIVE,75008,PARIS,FRANCE,Automatisation d'un outil analytique de Reporting pour Google Adwords.,0,90753952
,ING2,2016/2017,CLAC DES DOIGTS,75008,PARIS,FRANCE,"Dveloppement Web. App IOS and Android en technologie cross plateforme. Technologie hybride cross plateforme, langage ractive. Dveloppement de l'espace client du site. Missions de relances automatiques d'email. Scripts techno libre mieux de le faire en php car tous les scripts actuels sont en php. Chatbot Facebook Messenger. Techno libre pour l'instant",600,33885682
,ING2,2016/2017,ACCESS CAPITAL PARTNERS,75008,PARIS,FRANCE,"Assistance migration vers FIA / development du format de reporting automatique FoF. Assistance  la migration vers FIA ( ralisation des tests, rcupration des donnes, etc). Poursuite du dveloppement du format de reporting automatique des FoF.",1000,23312324
,ING2,2016/2017,POPEXPEDITION,75008,PARIS,FRANCE,Participation  la mise en place du ple Data Science. Structuration du reporting interne. Dveloppement de modles prdictifs pour prvoir les ventes de Popchef.,1000,40584544
,ING2,2016/2017,AU CAF SAS (U PRO),75008,PARIS,FRANCE,Dveloppement Backend Junior (PHP/Symfony2) - Dveloppement et optimisation de fonctionnalits Msie en place de tests unitaires et fonctionnels Analyse visant  l'industrialisation de la plateforme,554.4,99694280
,ING2,2016/2017,GROUPAMA GAN VIE,75008,PARIS,FRANCE,"Inventaire Prvoyance Sant Collective: - Estimation des provisions d'inventaire, - Automatisation des comptes de PB, - Echanger avec les autres directions pour harmoniser les processus d'inventaire suivant nos rseaux de distribution, - Participer  l'laboration d'outils d'automatisation de processus.",1065,87261141
